Date,UserID,TweetID,TweetPol,Tweet,QTweetID,ReplyTweetID,Mentions,hashtags
2018-05-15 16:18:05,3121605452,996424487435423744,0.25,Same for cops that kill innocent people https://t.co/uRn2gDbBcj,996422004810113028,None,[],[]
2018-05-15 16:32:26,2435581100,996428099431448576,0.25,"@AbdElrh99495629 @jennajameson @brandi_love It's Ramadan, don't you all have a bunch of suicide bombings and killing of innocent people to plan for? Religion of Peace my ass.",None,996249280506712064,"['AbdElrh99495629', 'jennajameson', 'brandi_love']",[]
2018-05-15 16:46:57,2187662275,996431752536080384,0.25,"Now do Policemen who kill non-violent criminals Oh, does the badge magically make a difference in your morality? https://t.co/iiClcqsgQK",996422176025776129,None,[],[]
2018-05-15 16:49:38,722843940194373634,996432430683840513,0.25,"RT @David4Liberty: Now do Policemen who kill non-violent criminals Oh, does the badge magically make a difference in your morality? https:/…",996422176025776129,None,['David4Liberty'],[]
2018-05-15 17:02:57,812814500818780160,996435781278425090,0.25,"@NBCNews Would a law enforcement get the death penalty for killing innocent people attacking innocent people for targeting innocent people. Stop using Afro American people as props, for a picture we know you don't care about them.",None,None,"['JosephG04052698', 'NBCNews']",[]
2018-05-15 17:18:16,1365229777,996439633700384768,0.25,RT @gretchhyyy: boys with pretty eyes will probably be the death of me and if that doesn't kill me it will be math,None,None,['gretchhyyy'],[]
2018-05-15 17:35:23,354335542,996443940621639681,0.25,"@OANN Death penalty for any killer, charged with premeditated murder, on any person. All lives are as precious as another.",None,996442279467335681,['OANN'],[]
2018-05-15 17:43:20,822597816027672576,996445943338799106,0.25,"20- I haven't found connections yet to Liddle kidz here, but here is some lovely couple that were torturing, killing &amp; making sadistic videos for a worldwide pedo ring. Each video will sell for about 10K$ PER VIEW  https://t.co/cY6zl1XUbA  https://t.co/45kOvRzGmS  #cebu  #QAnon",None,None,['ElemiFuentes'],[]
2018-05-15 17:49:04,782025943032397824,996447384208101376,0.25,"20- I haven't found connections yet to Liddle kidz here, but here is some lovely couple that were torturing, killing &amp; making sadistic videos for a worldwide pedo ring. Each video will sell for about 10K$ PER VIEW  https://t.co/cY6zl1XUbA  https://t.co/45kOvRzGmS  #cebu  #QAnon",None,None,['ElemiFuentes'],[]
2018-05-15 18:02:00,1097258119,996450641651388416,0.25,@NBCNews Trumpster looking for support again- we have laws to punish those who kill police - it’s called a capital felony “ punishable by death penalty” Now what is punishment when police kill citizens - They must be held to the same standard. Quit grand standing -,None,996422004810113028,['NBCNews'],[]
2018-05-15 19:25:13,915703757555499008,996471582284566535,0.25,i gotsa downplay talking abt how much i lov &lt;redacted&gt; bcuz its not like a ‘hah hah ur my best friend :)’ its more like ‘my entire wellbeing depends on how u talk to me and i will kill myself if you abandon me’ which is so fucked up but ur used 2 being suicidal u think its normal,None,None,[],[]
2018-05-15 20:06:48,4893464505,996482046275960832,0.25,i was told maid outfits are sexy. why is she trying to kill me instead. is death sexy. does matsuda kun have a death kink.,None,None,[],[]
2018-05-15 20:56:19,363101767,996494507834130432,0.25,@AGPamBondi Be sure to tell us who pays you to kill Americans living with chronic pain. You are a profitter of death.,None,996442015540961289,['AGPamBondi'],[]
2018-05-15 21:03:31,188911557,996496320213929985,0.25,@ThePollitt @RoadkillShow I wasn’t sure about this episode. I was concerned that super sketchy driveshaft would blow and flail them to death. And pulling the front diff out!!! Classic Roadkill moment or what?,None,996120801022742528,"['ThePollitt', 'RoadkillShow']",[]
2018-05-15 21:10:13,791694264992423936,996498007402143744,0.25,Illinois Governor Seeks to Reinstate Death Penalty for Mass Murderers and Cop Killers https://t.co/mTKLqMzZiH via  @atlblackstar  I wonder if this governor would also be willing to seek the death penalty for Cops who kill unarmed Blacks.,None,None,[],[]
2018-05-15 21:23:09,1195361102,996501262949494784,0.25,"reminder that America sent $5 BILLION to the PA last year to rebuild the Gaza Strip, and Hamas used it to build terror tunnels and fund suicide bombers to kill innocent Israeli citizens https://t.co/JoRl0L0zx6",996080803829469187,None,[],[]
2018-05-15 21:56:31,83952838,996509657228349440,0.25,@riwen4 @nytimes I don’t marginalize or Inequate death in the way that occured...like I said...been to more than my share of combat zones...the USMil doesn’t indiscriminately kill people who throw rocks or bottles in protests...plain and simple,None,996463910487113728,"['riwen4', 'nytimes']",[]
2018-05-15 22:05:22,821380770740715521,996511885691375617,0.25,"reminder that America sent $5 BILLION to the PA last year to rebuild the Gaza Strip, and Hamas used it to build terror tunnels and fund suicide bombers to kill innocent Israeli citizens https://t.co/JoRl0L0zx6",996080803829469187,None,['danielleyounai'],[]
2018-05-15 22:05:53,4653482676,996512014372556800,0.25,"reminder that America sent $5 BILLION to the PA last year to rebuild the Gaza Strip, and Hamas used it to build terror tunnels and fund suicide bombers to kill innocent Israeli citizens https://t.co/JoRl0L0zx6",996080803829469187,None,['danielleyounai'],[]
2018-05-15 22:14:03,188062786,996514070466650113,0.25,"reminder that America sent $5 BILLION to the PA last year to rebuild the Gaza Strip, and Hamas used it to build terror tunnels and fund suicide bombers to kill innocent Israeli citizens https://t.co/JoRl0L0zx6",996080803829469187,None,['danielleyounai'],[]
2018-05-15 22:16:59,3301755199,996514809574146048,0.25,"allergy szn will be the death of me like i haven’t been able to breathe out of my nose in days, pollen is everywhere, i can’t quit sneezing. pls kill me.",None,None,[],[]
2018-05-15 22:20:02,821294659,996515574619492357,0.25,@TrumpGirlStrong @SheriffClarke @CNN @CillizzaCNN @realDonaldTrump @SecretService @cnn so what happens when someone believes that these people are actually going to kill @realDonaldTrump and in protecting the @POTUS kills that individual? That picture surely looks like a death threat,None,996484692487671809,"['TrumpGirlStrong', 'SheriffClarke', 'CNN', 'CillizzaCNN', 'realDonaldTrump', 'SecretService', 'CNN']",[]
2018-05-15 23:31:23,924618793615286272,996533533446492160,0.25,@TrumpGirlStrong @SheriffClarke @CNN @CillizzaCNN @realDonaldTrump @SecretService @cnn so what happens when someone believes that these people are actually going to kill @realDonaldTrump and in protecting the @POTUS kills that individual? That picture surely looks like a death threat,None,None,"['david_the_vet', 'TrumpGirlStrong', 'SheriffClarke', 'CNN', 'CillizzaCNN', 'realDonaldTrump', 'SecretService', 'CNN']",[]
2018-05-15 23:49:26,2945188329,996538076104134656,0.25,@gatewaypundit These are the same people who strapstrap suicide vest onntheir children and tell them Allah will reward them for killing innocent Israelis.,None,996045279685234688,['gatewaypundit'],[]
2018-05-15 23:51:54,308030153,996538693719474176,0.25,"Miller said the latest killings came on theheels of the cold-blooded murder of ThankGod Okoro, a native of Ogbaku in the Agwu local government area of Enugu state on April 9 and that of Clement Nwaogu, a native of Njikoka in Anambra on April 22. https://t.co/suYYdgMMCn",None,None,[],[]
2018-05-15 23:55:28,3906902416,996539593943146496,0.25,Baba &amp; mama are going to kill me one day. If I ever commit suicide it’ll be mostly because of them and if I ever plan on doing it I’ll for sure let them know that they were the reason.,None,None,[],[]
2018-05-16 00:03:07,35376068,996541518289752064,0.25,RT @brent_kellogg: @AGPamBondi Be sure to tell us who pays you to kill Americans living with chronic pain. You are a profitter of death.,None,None,"['brent_kellogg', 'AGPamBondi']",[]
2018-05-16 01:12:52,926818016171626496,996559071154188289,0.25,@TStuckeyPhoto @WhiteHouse @FLOTUS Because if the real terrorists could get across they would have suicide bombs on to go kill Israel and Americans there!,None,996164443888324608,"['TStuckeyPhoto', 'WhiteHouse', 'FLOTUS']",[]
2018-05-16 02:17:53,199978171,996575432605618178,0.25,Death means nothing to them as long as it’s not their children perfect example blacks are being kill in our nation everyday and trump says nothing and masked killing in our nation trump says nothing but a Muslim stab a person in another nation he has a... https://t.co/BiMZvEI515,996529332024762369,None,[],[]
2018-05-16 02:35:22,787736606195277824,996579832036298752,0.25,@Relorian That's great! Terrorist who will not be able to kill again. Who brings a baby to a armed clash? I will tell you who. Someone who collects money for that death. They get PAID to sacrifice their children.,None,996577476603080704,['Relorian'],[]
2018-05-16 03:07:52,751885645258321920,996588010354479104,0.25,"@lsarsour Well-do you believe that non-Muslims go to paradise? You don’t,but because #Allah is the greatest of deceivers honesty is not in your universe of thought. You cheer death to #Israel in #Arabic, while Muslim women are victims of honor killings and oppression. UR anti-US &amp; Israel!",None,996014979127136256,['lsarsour'],['Allah']
2018-05-16 03:32:32,562522379,996594221472624640,0.25,"when things couldn’t go said person’s way, this person would threaten things (mostly suicide) I recall one time I couldn’t get VIP tickets to a music festival so this person said to me “I should just kill myself”. all because of tickets..is that supposed to be held over my head?",None,996593479290470400,[],[]
2018-05-16 03:45:55,991018373227003904,996597587313610752,0.25,"@lsarsour Well-do you believe that non-Muslims go to paradise? You don’t,but because #Allah is the greatest of deceivers honesty is not in your universe of thought. You cheer death to #Israel in #Arabic, while Muslim women are victims of honor killings and oppression. UR anti-US &amp; Israel!",None,None,"['Speak_Truth4him', 'lsarsour']",['Allah']
2018-05-16 03:58:28,799390697820450816,996600747574923264,0.25,@CallumSouthyYT @michaelmsc_ @Juliannn408 @killMOOSEkill @CoolGuy_Me @Mr24_7_bailey @WrestlingDude98 @HZuhayr @WWESuperCard @Vinsmoneyteam @SUPERZOMGBBQ You like your own comment. 😐 lonely slut ever,None,996600375066218496,"['CallumSouthyYT', 'michaelmsc_', 'Juliannn408', 'killMOOSEkill', 'CoolGuy_Me', 'Mr24_7_bailey', 'WrestlingDude98', 'HZuhayr']",[]
2018-05-16 04:38:36,987574007485509633,996610846145921026,0.25,@therealcliffyb just don't kill yourself Ok? If you need help plz call The National Suicide Prevention Lifeline at 1-800-273-8255 there's always someone there to listen to you.,None,None,['therealcliffyb'],[]
2018-05-16 07:27:41,749019018544160768,996653396823347200,0.25,Ok... These caps n #bepannah tags r making me to watch the show again 💗💗💗😍😍😍 @jenwinget @ChopdaHarshad chemistry is killing 💗💗💗💗😍😍😍🔥👅👅 https://t.co/Q3HYI6adrt,994957201931415552,None,"['jenwinget', 'ChopdaHarshad']",['bepannah']
2018-05-16 07:28:17,2965658407,996653546627006464,0.25,Ok... These caps n #bepannah tags r making me to watch the show again 💗💗💗😍😍😍 @jenwinget @ChopdaHarshad chemistry is killing 💗💗💗💗😍😍😍🔥👅👅 https://t.co/Q3HYI6adrt,994957201931415552,None,"['pari_sweet10', 'jenwinget', 'ChopdaHarshad']",['bepannah']
2018-05-16 08:05:24,989288234009202689,996662889158033408,0.25,@TimesLIVE @TimesLIVE @afriforum :This cannot go unchallenged one death is one too many there were mass killings by apartheid thus it's justifiable to call it crime against humanity u should jailed all of u and thrown the key at the sea,None,996495441200992257,"['TimesLIVE', 'TimesLIVE', 'afriforum']",[]
2018-05-16 10:49:47,291544445,996704259319193600,0.25,He grins because he is putting his fingers up to the two most basic Commandments: Thou shall not kill and thou shall not lie https://t.co/HkK0F29A7o,996699171234238464,None,[],[]
2018-05-16 13:18:02,933489766154174465,996741565929279488,0.25,Personally my favorite Joker is the one from Suicide Squad... kill me if you want. #TheSims4 #DCUniverse https://t.co/20KbYtIwoT,None,None,[],"['TheSims4', 'DCUniverse']"
2018-05-16 13:31:17,838725562562670592,996744898467385344,0.25,@kavita_tewari Surprising judgment by SC death of a senior citizen treated as trivial matter it is like nobody killed Jessica,None,996397299495399424,['kavita_tewari'],[]
2018-05-16 14:14:27,881094455616471041,996755761459023872,0.25,RT @iamlanreahmed: @badgalmaddie_ @Amahjoy7 It's a suicide case..... I know the lady she's made many attempts to kill herself https://t.co/…,None,None,"['iamlanreahmed', 'badgalmaddie_', 'Amahjoy7']",[]
2018-05-16 14:25:12,2930313330,996758467959439361,0.25,"@FormerlyFormer I like the setting too, it was the reason I started watching it. After this I was very impressed by the restraint shown in the Death in Paradise series where they only kill 1 person per episode",None,996757314693730304,['FormerlyFormer'],[]
2018-05-16 14:42:58,1081683822,996762941654319106,0.25,And police who kill innocent people who are unarmed should get death penalty too. @realDonaldTrump https://t.co/i24nSKjfac,996422004810113028,None,['realDonaldTrump'],[]
2018-05-16 15:03:54,30778812,996768209394126849,0.25,"Fallout 4 S04 EP51 Creative Way To Slay https://t.co/z9bZ8ME2GP We take on a Death Claw, but realize we can't kill it with a gun.... Oops. #OneOfMyFavouriteThingsIs #fallout4 #sexymods #Laurel #fallout4mods #gamedev #farharbor #dogmeat #rage2",None,None,[],[]
2018-05-16 18:34:19,903359201791135744,996821162876268544,0.25,Discover the top 5 most likely causes of death you'll be faced with in the aftermath of a crisis https://t.co/xLn8dS4jUL medical skills,None,None,[],[]
2018-05-16 19:06:26,2434845536,996829242397806593,0.25,@TJCarpenterShow So you advocate the death penalty for non-killing crimes? Interesting.,None,996808173397790720,['TJCarpenterShow'],[]
2018-05-16 19:21:34,946448503114477570,996833053606637569,0.25,@nonbinartree As someone with bipolar disorder who has tried to kill myself I couldn't agree more. When someone is suicidal they don't think about phoning,None,None,"['darrenmundi', 'nonbinartree']",[]
2018-05-16 19:23:57,829726720945184768,996833649906651136,0.25,@yanawrites Off the top of my head: -the culling -when Raven takes the chip in Hakeldama -Clarke killing Finn (&amp; her breakdown in Remember Me) -BC goodbye in s2 finale -Lexa/Roan fight in WTT -Octavia's Grounder fight in SOTF -Jasper's death scene -Kane/Jaha's final fight in The Chosen,None,None,"['SelinaWilken', 'yanawrites']",[]
2018-05-16 20:35:55,1140389270,996851763687903234,0.25,"@tinabobuk Here's one we haven't heard. 'They've given us untold billions, and our leaders (cough, cough) have kept most of it for themselves, except for buying weapons, suicide vests &amp; coercing others to blow themselves up, killing innocents in the name of Allah'.",None,996656511849058304,['tinabobuk'],[]
2018-05-16 01:54:38,4499651602,996569584495771649,0.249,@lunalindsey And the fact that he thinks because the government would “let people starve and die” instead of actively killing them that’s okay somehow! As though there’s any moral reason people should be starving to death in the country that consumes the most per capita on earth!!!!!!!!,None,996559855425961984,['lunalindsey'],[]
2018-05-16 14:20:10,1154111378,996757200885436418,0.249,@lunalindsey And the fact that he thinks because the government would “let people starve and die” instead of actively killing them that’s okay somehow! As though there’s any moral reason people should be starving to death in the country that consumes the most per capita on earth!!!!!!!!,None,None,"['j_n_foster', 'lunalindsey']",[]
2018-05-16 14:25:43,16272615,996758600000376833,0.249,@lunalindsey And the fact that he thinks because the government would “let people starve and die” instead of actively killing them that’s okay somehow! As though there’s any moral reason people should be starving to death in the country that consumes the most per capita on earth!!!!!!!!,None,None,"['j_n_foster', 'lunalindsey']",[]
2018-05-16 14:26:05,549469066,996758692849741824,0.249,@lunalindsey And the fact that he thinks because the government would “let people starve and die” instead of actively killing them that’s okay somehow! As though there’s any moral reason people should be starving to death in the country that consumes the most per capita on earth!!!!!!!!,None,None,"['j_n_foster', 'lunalindsey']",[]
2018-05-16 09:40:46,796208346512629761,996686888760201216,0.247,"@BryanONolan @DopJon @RealAlisonPoole The decision to open with a death of their child was interesting. I liked the performances. My main issue is that Macbeth basically loses it after he kills the king, so there’s no room for further development or a sense of a slow, compounding downfall.",None,996685719744798720,"['BryanONolan', 'DopJon', 'RealAlisonPoole']",[]
2018-05-14 21:37:54,97061339,996142583964454913,0.246,"It's strange that government policies actively promote killing people with drugs, while at the same time denying drugs to people who legitimately need them in order to function normally. READ MORE: https://t.co/JcSiT2cjHl https://t.co/etZBrOhTbd",None,None,[],[]
2018-05-15 03:37:35,165532881,996233103394951168,0.246,As beautiful and heartbreaking this moment was.. seeing him stop Thanos from killing his brother before his very eyes...  Loki received absolutely no justice with his actions prior to death. He deserves better.   #JusticeforLoki https://t.co/LxHnj23vWA,None,None,[],[]
2018-05-15 20:59:05,1514229530,996495203799314433,0.244,"@MrFilmkritik Is this the same group of Palestinians that have been responsible for suicide bombers?MANY innocent Israelis,etc. have died at the hands of 'innocent Palestinians' :  FYI. Not saying that this justifies the killings of Palestinians but restraint needs to be on BOTH sides.",None,996407512030240768,['MrFilmkritik'],[]
2018-05-15 21:40:24,780981407208341504,996505602498019328,0.244,I was actually so excited for the world cup in Russia but as they're killing stray animals just bcs of world cup. This makes no sense to me. My heart aches seeing this kind of inhuman thing they're doing..shame on you Russia.   @telegraph https://t.co/XAP9oA17Be,None,None,[],[]
2018-05-15 13:39:03,91804756,996384465671933952,0.243,#GAZA now innocent Palestinians have both conditions a concentration camps and death camps. Killing them becomes like a processing factory one batch with killer head and chest shots the other batch high velocity rounds to they loose arms and limbs,None,None,[],['GAZA']
2018-05-15 13:40:16,91804756,996384772913074177,0.243,#GAZA now innocent Palestinians have both conditions a concentration camps and death camps. Killing them becomes like a processing factory one batch with killer head and chest shots the other batch high velocity rounds so they definitely loose arms and limbs.,None,None,[],['GAZA']
2018-05-14 18:58:44,4204395133,996102528742895616,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-14 21:11:28,927063354958647296,996135932117094403,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-14 21:26:52,2192827292,996139808392187904,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-14 23:27:30,829863132189253633,996170167271931904,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-14 23:30:22,845761942736289792,996170890453897218,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 00:07:48,730627180707774464,996180311145926656,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 00:33:09,60382670,996186690141151232,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 00:37:19,843235242211205121,996187735588311040,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 01:34:03,38130127,996202014500536320,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 02:22:46,936686153201098752,996214274438516736,0.242,"May this pouting dia and this cameo witch mari be good omens that my life will turn around and i will one day stop considering killing myself as a serious option I smiled when mari showed up to say that to me bc ive never been close to death before, thank you my 3rd year babies https://t.co/gXPIQ67atP",None,None,[],[]
2018-05-15 05:45:53,283016943,996265390635409408,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 06:11:57,601909858,996271949155217408,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 10:35:57,713617053631004673,996338389119942656,0.242,"So I heard the Russo Bros called Tom “too old to play loki”? Really? That’s your excuse for his death? Not to mention that Tom is still gorgeous. That doesn’t explain why loki, a skilled trickster, tried to use a fking knife to kill thanos. Humiliating #JusticeForLoki #lokisarmy",None,None,[],[]
2018-05-15 11:17:10,720393640854425600,996348760665067520,0.242,This beautiful girl still has smiles for people. She's only 3 yrs. old. Sadie doesn't belong in a kill shelter.....she needs someone to love and snuggle with. Please share. https://t.co/1uGVps0P2M,996024204922322944,None,['Heatherknows2'],[]
2018-05-15 14:41:33,4120099216,996400196044181506,0.242,"Everyone else: doing fantastic art &amp; making improvements on their art skills. Me: working on tiny pixel corrections, tweaking millions of assets, and reading &amp; rewritting tons of text 10h per day, while being aware that each passing hour won't be returned and death is inevitable",None,None,[],[]
2018-05-15 14:55:50,3214691337,996403790323449856,0.242,"Everyone else: doing fantastic art &amp; making improvements on their art skills. Me: working on tiny pixel corrections, tweaking millions of assets, and reading &amp; rewritting tons of text 10h per day, while being aware that each passing hour won't be returned and death is inevitable",None,None,['Twarda8'],[]
2018-05-15 17:34:57,334869752,996443834572853248,0.242,"@Pashia19 @mehdirhasan Mehdi's point, was that if the Muslim Council of Britain defended Palestinian killing the way Jewish Board defended recent IDF killings then they wouldn't be given a free ride by the media. I was asking if that was true or not, I.e do MCB condemn all suicide bombings for example?",None,996442429900316672,"['Pashia19', 'mehdirhasan']",[]
2018-05-16 00:04:47,173112108,996541938433060864,0.242,"PSA: if someone makes suicide jokes, can we make a genuine effort to make sure they're okay? Friend of mine made jokes about killing themselves and actually succeeded 3 months later. Please check in on your friends, it doesn't take much; it's better to err on the side of caution. https://t.co/CDykBlWZb0",995375074504003585,None,[],[]
2018-05-15 19:42:11,923309073684197380,996475850777419776,0.241,"@1776Stonewall @lockesalterego What about the cops that unjustly kill American citizens? Can we have the death penalty for them as well? I’m all for law enforcement, and do agree there are thousands of good, even great officers. However to ignore the issue our country is facing is pure ignorance.",None,996420305286582274,"['1776Stonewall', 'lockesalterego']",[]
2018-05-15 22:38:51,382014642,996520313188995073,0.241,"It's a AJ situation. The circumstance serves to hurt fans of the series, who loved that legacy. The difference is, AJ used it to tell a story of disbarment, and killing Phoenix wouldn't really tell a story of anything. Just shock value of a major character's death.",None,996518502134681602,[],[]
2018-05-14 18:20:41,2970903594,996092953042083841,0.24,@BettyBowers That Hamas brutalizes its citizens; spends $$ trying to kill Israelis rather than creating a Gazan economy &amp; incites tremendous violence/more death of its own for international photo ops while engaging an active intercine war with the PA does interfere with Palestinian rebuilding,None,996089759561854976,['BettyBowers'],[]
2018-05-15 08:41:25,50413397,996309563161837569,0.24,Why y'all have to hurry home and kill more white farmers? I mean it's South Africa I'm sure Israel will be ok https://t.co/XMlMn5GUQh,996303526929289216,None,[],[]
2018-05-16 19:28:54,3566527032,996834898941005825,0.24,"[suicide cw] hey remember how the resolution for one of the main characters is 'if your grief over lost family is too strong, just kill yourself so you can join them' and this treated as a noble decision that makes him happy",None,996834517057982465,[],[]
2018-05-15 12:42:20,2535590152,996370194229477376,0.237,@NRA @ish10040 Reporting home invasions got me diagnosed suicidal. Putting a gun in my home stopped the home invasions Thank GOD I live in Idaho where you can defend yourself especially when law enforcement isn’t capable of doing their jobs. Honestly think they wanted the man to kill me.,None,995453570546831360,"['NRA', 'ish10040']",[]
2018-05-15 12:43:48,720008230412410885,996370561063366656,0.237,@NRA @ish10040 Reporting home invasions got me diagnosed suicidal. Putting a gun in my home stopped the home invasions Thank GOD I live in Idaho where you can defend yourself especially when law enforcement isn’t capable of doing their jobs. Honestly think they wanted the man to kill me.,None,None,"['sobeit22', 'NRA', 'ish10040']",[]
2018-05-15 13:52:22,70290970,996387817633726464,0.237,"@ByMidnightFlame ALSO. You are really going all out trying to kill me, i know it. First the Kureith fic and now a snippet from my commission? LSKJFASDF IT'S OK I EMBRACE DEATH BY THIS",None,996387700755218432,['ByMidnightFlame'],[]
2018-05-15 13:53:21,791111765970923520,996388064908926976,0.237,"@krassenstein I wonder how many of those children thought that Trump becoming president would cost their lives? Trump is not only killing in the middle east, he is also causing scores of women and children death in Yemen.",None,996361804526727173,['krassenstein'],[]
2018-05-15 15:22:06,796209977694294016,996410400706121728,0.237,"@krassenstein I wonder how many of those children thought that Trump becoming president would cost their lives? Trump is not only killing in the middle east, he is also causing scores of women and children death in Yemen.",None,None,"['bananafarang', 'krassenstein']",[]
2018-05-15 15:53:04,970457829101527041,996418192112308224,0.237,"@r_graus @CNN True, same why chicks are kept alive for eggs and the cocks go into a kill blender because you need just 1 surviving cock to fertilise all.Thats why humankind send men to do (in that time) dangerous/stinky/suicidal jobs because if they die the skilled survivors leave their genes.",None,996398506301640705,"['r_graus', 'CNN']",[]
2018-05-15 22:23:05,59216664,996516343175245825,0.237,"@sliv_the_eli @SenSanders https://t.co/TaXVYyv2Cj You're absolutely right, this 8 months old baby wanted to kill all Jews! But Israel stopped her at the right time, not to mention that her ancestors were the ones responsible for the death of 6M Jews!",996171248114786308,996506898911375362,"['sliv_the_eli', 'SenSanders']",[]
2018-05-15 22:29:58,994958396939034625,996518077712994304,0.237,"@sliv_the_eli @SenSanders https://t.co/TaXVYyv2Cj You're absolutely right, this 8 months old baby wanted to kill all Jews! But Israel stopped her at the right time, not to mention that her ancestors were the ones responsible for the death of 6M Jews!",996171248114786308,None,"['BnMajid', 'sliv_the_eli', 'SenSanders']",[]
2018-05-16 12:19:54,17679507,996726937971240960,0.237,"@brillopad__ @IsraelMFA @IsraelArabic @IsraelRussian @IsraelPersian @IsraelHebrew @FoxNews @cnni @BBCWorld yeah, right; all those terrorists that were killed were 'innocent people' And if there were any 'innocents,' the one to blame for their deaths is Hamas for sending them on a death mission!",None,996708474926100481,"['brillopad__', 'IsraelMFA', 'IsraelArabic', 'IsraelRussian', 'IsraelPersian', 'IsraelHebrew', 'FoxNews', 'cnni', 'BBCWorld']",[]
2018-05-16 18:27:14,2445522480,996819376421724160,0.237,@DrShazadAmin Name me a professional army that doesn't have transgressors. Now ask yourself whether they are punished with the full force of the law.  Since when have Hamas held themselves to such standards? They praise death more than life and indoctrinate protestors to kill Jews.,None,996817497696415744,['DrShazadAmin'],[]
2018-05-14 22:49:33,190747647,996160616699133952,0.235,"@DBolelli The loss of my Father in 2002 almost killed me........and while Still a Young Man, I definitely wasn't a Child. I cannot imagine what the death of a mother would do to a young girl, but I can imagine the hurt. Good luck to both of you! Everyone loves an Underdog and Redemption... https://t.co/ffEylrNxW8",None,996091860979404801,['DBolelli'],[]
2018-05-16 02:16:11,941318208593715200,996575006757863424,0.234,"@TieDyeMaggie @kristaforwalkin @BlogBriana Ok so you are saying one living thing that wants to live, feels pain, feels joy, has memory and emotions, loves its mother, loves its children, deserves a natural death is ok to Kill but another one with exactly the same natural rights is NOT ok to kill...",None,996574235819732993,"['TieDyeMaggie', 'kristaforwalkin', 'BlogBriana']",[]
2018-05-16 13:07:58,2526236298,996739030380367872,0.234,movie: when you enter this place your dna scrambles and fuses with everything around you. This bear kills a major character and her death rattle becomes the bears roar.   book: boy i sure do hope my research grant doesn’t run out! I love this empty parking lot full of bugs,None,996738053099188224,[],[]
2018-05-14 17:20:51,141610487,996077896140804096,0.233,You know what's the most enjoyable sound to me in Overwatch when you kill the widow.   I don't know why but her Death cry is just as extra as she is.,None,None,[],[]
2018-05-15 04:24:11,22456831,996244830316527617,0.233,"And I'm #sure he would also endorse the same for cops who commit murder as well...  Illinois governor wants to reinstate death penalty for cop killers, mass murderers https://t.co/zFW08xkUgA via @usatoday",None,None,[],['sure']
2018-05-15 07:29:42,903157572533932032,996291515491155968,0.233,"(The more I study survival skills, the more I realize that Ayita'd be an essential party member for any spelunking group simply because of the various skills she's accumulated over her lifetime. In a city environment, she's hopeless though. Too many acrid smells and-",None,None,[],[]
2018-05-15 09:48:05,796286361732988928,996326342927925248,0.233,@denniallen @TonyAbbottMHR No one wants any death however when people are trying to invade my country I would stop them at all costs. I’m not just about to let them walz in and kill innocent Israelis. Remember it is their choice to go to the fence which the Israeli government advised them not to!,None,996211425298149376,"['denniallen', 'TonyAbbottMHR']",[]
